"chimp_id","year","network_sex","behavior","network_type","bt","ec","deg_in","deg_out","sex","mother_id","father_id","dobc","dfs","dls","age_mid_year","avg_rank","rank_class","days_cycling","days_obs","prop_cyc"
"YB",2010,"male","grooming","directed",6.98809523809524,0.866378137567965,7,8,"M",NA,NA,1973-07-02,1983-07-02,NA,36.9965776865161,0.449632696439726,"med",NA,NA,NA
"AJ",2011,"male","grooming","directed",3.1,0.546520492115177,4,2,"M","LP",NA,1974-07-02,1983-07-02,2014-07-23,36.9965776865161,0.830528375750685,"hi",NA,NA,NA
"BB",2011,"male","grooming","directed",3.03333333333333,1,7,3,"M",NA,NA,1966-07-02,1983-07-02,NA,44.9965776865161,0.813111546109589,"hi",NA,NA,NA
"ES",2011,"male","grooming","directed",0,0,0,1,"M","EK","AJ",1994-07-02,1996-03-03,NA,16.9965776865161,0.61487279839452,"med",NA,NA,NA
"KK",2011,"male","grooming","directed",10.4666666666667,0.715050257841429,5,5,"M","KL",NA,1985-07-15,1985-07-02,2013-05-24,25.9603011635866,1,"hi",NA,NA,NA
"LK",2011,"male","grooming","directed",7.58333333333333,0.323683177016748,2,7,"M","LP",NA,1983-07-02,1983-07-02,NA,27.9972621492129,0.928571429,"hi",NA,NA,NA
"PB",2011,"male","grooming","directed",0,0.0776778552564146,1,1,"M","PU",NA,1995-01-24,1995-02-24,NA,16.4325804243669,0.285714286,"lo",NA,NA,NA
"PG",2011,"male","grooming","directed",19.2,0.328279842714379,4,4,"M","PU",NA,1988-11-11,1988-12-24,2013-05-24,22.6338124572211,0.683365949019178,"hi",NA,NA,NA
"ST",2011,"male","grooming","directed",3.76666666666667,0.895426198607911,6,4,"M",NA,NA,1955-07-02,1983-07-02,2013-06-01,55.9972621492129,0.497847358134247,"med",NA,NA,NA
"TJ",2011,"male","grooming","directed",10.3166666666667,0.270955222218122,3,5,"M","TG","AJ",1995-08-13,1995-08-13,NA,15.8822724161533,0.357142857,"med",NA,NA,NA
"TU",2011,"male","grooming","directed",1.78333333333333,0.653115196383246,4,4,"M",NA,NA,1960-07-02,1983-07-02,2014-02-05,50.9952087611225,0.596477494879452,"med",NA,NA,NA
"YB",2011,"male","grooming","directed",16.75,0.821419728293697,6,6,"M",NA,NA,1973-07-02,1983-07-02,NA,37.9958932238193,0.466144814293151,"med",NA,NA,NA
"AJ",2012,"male","grooming","directed",12.1333333333333,1,7,4,"M","LP",NA,1974-07-02,1983-07-02,2014-07-23,37.9986310746064,0.884400208125683,"hi",NA,NA,NA
"BB",2012,"male","grooming","directed",12.0833333333333,0.829830311247867,6,3,"M",NA,NA,1966-07-02,1983-07-02,NA,45.9986310746064,0.787861046300547,"hi",NA,NA,NA
"ES",2012,"male","grooming","directed",0,0.153635180193646,1,1,"M","EK","AJ",1994-07-02,1996-03-03,NA,17.9986310746064,0.717148061117486,"hi",NA,NA,NA
"KK",2012,"male","grooming","directed",4.53333333333333,0.79751380488701,5,7,"M","KL",NA,1985-07-15,1985-07-02,2013-05-24,26.9623545516769,1,"hi",NA,NA,NA
"LK",2012,"male","grooming","directed",17.6333333333333,0.895163549187579,7,8,"M","LP",NA,1983-07-02,1983-07-02,NA,28.9993155373032,0.903460838174863,"hi",NA,NA,NA
"PB",2012,"male","grooming","directed",1.43333333333333,0.580275917769301,4,6,"M","PU",NA,1995-01-24,1995-02-24,NA,17.4346338124572,0.295784543532787,"lo",NA,NA,NA
"PG",2012,"male","grooming","directed",5.26666666666667,0.870369021263973,6,6,"M","PU",NA,1988-11-11,1988-12-24,2013-05-24,23.6358658453114,0.635441061784153,"med",NA,NA,NA
"ST",2012,"male","grooming","directed",5.11666666666667,0.553682467418759,4,3,"M",NA,NA,1955-07-02,1983-07-02,2013-06-01,56.9993155373032,0.48250065065847,"med",NA,NA,NA
"TJ",2012,"male","grooming","directed",1.25,0.451435265499261,3,6,"M","TG","AJ",1995-08-13,1995-08-13,NA,16.8843258042437,0.450884725453552,"med",NA,NA,NA
"TU",2012,"male","grooming","directed",0,0.485439848707527,3,1,"M",NA,NA,1960-07-02,1983-07-02,2014-02-05,51.9972621492129,0.554774915081967,"med",NA,NA,NA
"YB",2012,"male","grooming","directed",14.55,0.798339734023692,6,7,"M",NA,NA,1973-07-02,1983-07-02,NA,38.9979466119097,0.400286234871585,"med",NA,NA,NA
"AJ",2013,"male","grooming","directed",1.83333333333333,0.906600970996316,6,2,"M","LP",NA,1974-07-02,1983-07-02,2014-07-23,38.9979466119097,0.889062170660274,"hi",NA,NA,NA
"BB",2013,"male","grooming","directed",0.5,0.686178604487244,3,3,"M",NA,NA,1966-07-02,1983-07-02,NA,46.9979466119097,0.870489236827397,"hi",NA,NA,NA
"ES",2013,"male","grooming","directed",0,0.26480876422377,1,4,"M","EK","AJ",1994-07-02,1996-03-03,NA,18.9979466119097,0.855763460189041,"hi",NA,NA,NA
"LK",2013,"male","grooming","directed",27.1666666666667,1,7,7,"M","LP",NA,1983-07-02,1983-07-02,NA,29.9986310746064,0.83163881769863,"hi",NA,NA,NA
"MX",2013,"male","grooming","directed",0,0,0,1,"M","MU","SL",1998-01-15,1999-01-09,NA,15.4579055441478,0,"lo",NA,NA,NA
"PB",2013,"male","grooming","directed",7,0.33493244583349,3,2,"M","PU",NA,1995-01-24,1995-02-24,NA,18.4339493497604,0.466358572871233,"med",NA,NA,NA
"TJ",2013,"male","grooming","directed",0.833333333333333,0.453064356287339,3,3,"M","TG","AJ",1995-08-13,1995-08-13,NA,17.8836413415469,0.671363340073973,"hi",NA,NA,NA
"TU",2013,"male","grooming","directed",2.16666666666667,0.684622195270965,4,4,"M",NA,NA,1960-07-02,1983-07-02,2014-02-05,52.9965776865161,0.569071704208219,"med",NA,NA,NA
"YB",2013,"male","grooming","directed",0.5,0.446102721713639,2,3,"M",NA,NA,1973-07-02,1983-07-02,NA,39.9972621492129,0.390142505986301,"med",NA,NA,NA
"AJ",2014,"male","grooming","directed",0,0.25242384657926,1,3,"M","LP",NA,1974-07-02,1983-07-02,2014-07-23,39.9972621492129,0.771978021833333,"hi",NA,NA,NA
"BB",2014,"male","grooming","directed",3.66666666666667,1,6,3,"M",NA,NA,1966-07-02,1983-07-02,NA,47.9972621492129,0.847031963279452,"hi",NA,NA,NA
"ES",2014,"male","grooming","directed",0,0.25242384657926,1,2,"M","EK","AJ",1994-07-02,1996-03-03,NA,19.9972621492129,1,"hi",NA,NA,NA
"LK",2014,"male","grooming","directed",12.6666666666667,0.840560411592819,5,5,"M","LP",NA,1983-07-02,1983-07-02,NA,30.9979466119097,0.915251643443836,"hi",NA,NA,NA
"MX",2014,"male","grooming","directed",0,0,0,0,"M","MU","SL",1998-01-15,1999-01-09,NA,16.4572210814511,0,"lo",NA,NA,NA
"PB",2014,"male","grooming","directed",1.33333333333333,0.458329860496221,2,3,"M","PU",NA,1995-01-24,1995-02-24,NA,19.4332648870637,0.633684580189041,"med",NA,NA,NA
"TJ",2014,"male","grooming","directed",3.5,0.835851995699818,4,3,"M","TG","AJ",1995-08-13,1995-08-13,NA,18.8829568788501,0.719802799769863,"hi",NA,NA,NA
"YB",2014,"male","grooming","directed",1.83333333333333,0.690366471393445,3,3,"M",NA,NA,1973-07-02,1983-07-02,NA,40.9965776865161,0.554250087454795,"med",NA,NA,NA
"AT",2015,"male","grooming","directed",0,0.266911303455857,1,4,"M","AL",NA,1999-11-02,1999-11-04,NA,15.6605065023956,0.560481527512329,"med",NA,NA,NA
"BB",2015,"male","grooming","directed",0.333333333333333,0.955614459747688,5,1,"M",NA,NA,1966-07-02,1983-07-02,NA,48.9965776865161,0.892507264621918,"hi",NA,NA,NA
"ES",2015,"male","grooming","directed",6.33333333333333,0.779535817346428,4,3,"M","EK","AJ",1994-07-02,1996-03-03,NA,20.9965776865161,1,"hi",NA,NA,NA
"LK",2015,"male","grooming","directed",17.1666666666667,1,6,7,"M","LP",NA,1983-07-02,1983-07-02,NA,31.9972621492129,0.722125363169863,"hi",NA,NA,NA
"MX",2015,"male","grooming","directed",0,0.489987325811175,2,2,"M","MU","SL",1998-01-15,1999-01-09,NA,17.4565366187543,0.0586135325013699,"lo",NA,NA,NA
"PB",2015,"male","grooming","directed",0,0.676305894736722,3,2,"M","PU",NA,1995-01-24,1995-02-24,NA,20.4325804243669,0.699398090684932,"med",NA,NA,NA
"TJ",2015,"male","grooming","directed",2.33333333333333,0.698054246909637,3,5,"M","TG","AJ",1995-08-13,1995-08-13,NA,19.8822724161533,0.838210875742466,"hi",NA,NA,NA
"YB",2015,"male","grooming","directed",4.83333333333333,0.835768360002077,5,5,"M",NA,NA,1973-07-02,1983-07-02,NA,41.9958932238193,0.533810709709589,"med",NA,NA,NA
"AT",2016,"male","grooming","directed",1.9,0.589124103085238,5,7,"M","AL",NA,1999-11-02,1999-11-04,NA,16.662559890486,0.683515482961749,"med",NA,NA,NA
"BB",2016,"male","grooming","directed",0.375,0.861644376882611,6,4,"M",NA,NA,1966-07-02,1983-07-02,NA,49.9986310746064,0.788023679265027,"hi",NA,NA,NA
"ES",2016,"male","grooming","directed",1.73333333333333,0.948954435107468,8,4,"M","EK","AJ",1994-07-02,1996-03-03,NA,21.9986310746064,1,"hi",NA,NA,NA
"LK",2016,"male","grooming","directed",7.10833333333333,1,9,7,"M","LP",NA,1983-07-02,1983-07-02,NA,32.9993155373032,0.583333333,"med",NA,NA,NA
"MX",2016,"male","grooming","directed",0,0,0,5,"M","MU","SL",1998-01-15,1999-01-09,NA,18.4585900068446,0.122495446284153,"lo",NA,NA,NA
"OG",2016,"male","grooming","directed",4.23333333333333,0.518836866131449,5,8,"M","OU","MS",2001-04-05,2001-04-12,NA,15.2388774811773,0.350182149163934,"lo",NA,NA,NA
"PB",2016,"male","grooming","directed",5.125,1,8,6,"M","PU",NA,1995-01-24,1995-02-24,NA,21.4346338124572,0.78301457181694,"hi",NA,NA,NA
"TJ",2016,"male","grooming","directed",0.375,0.580079733129332,4,4,"M","TG","AJ",1995-08-13,1995-08-13,NA,20.8843258042437,0.916666667,"hi",NA,NA,NA
"TT",2016,"male","grooming","directed",0.25,0.339141884249317,3,3,"M","TG","AJ",2000-11-03,2000-11-08,NA,15.6577686516085,0.399817850836066,"med",NA,NA,NA
"YB",2016,"male","grooming","directed",5.9,0.806123609877624,7,7,"M",NA,NA,1973-07-02,1983-07-02,NA,42.9979466119097,0.5,"med",NA,NA,NA
"AT",2017,"male","grooming","directed",6.11666666666667,0.828683606303878,7,9,"M","AL",NA,1999-11-02,1999-11-04,NA,17.6618754277892,0.865949119284932,"hi",NA,NA,NA
"BB",2017,"male","grooming","directed",1.7,0.912093106300798,7,5,"M",NA,NA,1966-07-02,1983-07-02,NA,50.9979466119097,0.66087109259726,"hi",NA,NA,NA
"ES",2017,"male","grooming","directed",1.2,1,8,2,"M","EK","AJ",1994-07-02,1996-03-03,NA,22.9979466119097,1,"hi",NA,NA,NA
"LK",2017,"male","grooming","directed",7.61666666666667,0.91659050000308,8,8,"M","LP",NA,1983-07-02,1983-07-02,NA,33.9986310746064,0.55484720730137,"med",NA,NA,NA
"MX",2017,"male","grooming","directed",0,0.412457045635976,3,3,"M","MU","SL",1998-01-15,1999-01-09,NA,19.4579055441478,0.186527171580822,"lo",NA,NA,NA
"OG",2017,"male","grooming","directed",10.5833333333333,0.894108736463004,7,9,"M","OU","MS",2001-04-05,2001-04-12,NA,16.2381930184805,0.629431983561644,"med",NA,NA,NA
"PB",2017,"male","grooming","directed",0.25,0.564108071063683,4,7,"M","PU",NA,1995-01-24,1995-02-24,NA,22.4339493497604,0.744375031315068,"hi",NA,NA,NA
"TJ",2017,"male","grooming","directed",0.25,0.619222942649226,5,3,"M","TG","AJ",1995-08-13,1995-08-13,NA,21.8836413415469,0.871993075575342,"hi",NA,NA,NA
"TT",2017,"male","grooming","directed",1.66666666666667,0.539140334557057,4,6,"M","TG","AJ",2000-11-03,2000-11-08,NA,16.6570841889117,0.403143659860274,"med",NA,NA,NA
"YB",2017,"male","grooming","directed",2.61666666666667,0.770129868758098,6,7,"M",NA,NA,1973-07-02,1983-07-02,NA,43.9972621492129,0.429978925446575,"med",NA,NA,NA
"AJ",2010,"any_combo","grooming","directed",0,0,0,11,"M","LP",NA,1974-07-02,1983-07-02,2014-07-23,35.9972621492129,0.723051332009589,"hi",NA,NA,NA
"AL",2010,"any_combo","grooming","directed",0,0,0,4,"F",NA,NA,1981-04-24,1994-04-21,NA,29.1854893908282,0.544064839241096,"med",0,363,0
"BB",2010,"any_combo","grooming","directed",6.81666666666667,0,2,13,"M",NA,NA,1966-07-02,1983-07-02,NA,43.9972621492129,0.817528225156164,"hi",NA,NA,NA
"BL",2010,"any_combo","grooming","directed",1,0,1,2,"F",NA,NA,1960-07-02,1993-05-24,2016-06-04,49.9958932238193,0.701946683320548,"hi",15,226,0.0663716814159292
"BU",2010,"any_combo","grooming","directed",0,0,1,0,"F","BL",NA,1998-01-03,1998-01-05,2011-04-15,12.4900752908966,0.0239726025958904,"lo",72,184,0.391304347826087
"ES",2010,"any_combo","grooming","directed",0.166666666666667,0,1,6,"M","EK","AJ",1994-07-02,1996-03-03,NA,15.9972621492129,0.350666867552055,"med",NA,NA,NA
"KK",2010,"any_combo","grooming","directed",1.35,0,2,12,"M","KL",NA,1985-07-15,1985-07-02,2013-05-24,24.9609856262834,1,"hi",NA,NA,NA
"LK",2010,"any_combo","grooming","directed",26.2666666666667,0,5,13,"M","LP",NA,1983-07-02,1983-07-02,NA,26.9979466119097,0.912625319830137,"hi",NA,NA,NA
"LN",2010,"any_combo","grooming","directed",0,0,0,0,"F",NA,"Tyner (Ngogo)",1995-08-17,2008-08-13,NA,14.8720054757016,0,"lo",24,42,0.571428571428571
"LR",2010,"any_combo","grooming","directed",2.85,0,5,6,"F","LP",NA,1989-05-15,1989-06-16,2013-05-25,21.1279945242984,0.939898457838356,"hi",8,307,0.0260586319218241
"ML",2010,"any_combo","grooming","directed",0,0,0,1,"F",NA,NA,1996-01-18,2009-01-14,NA,14.4503764544832,0.48958152469526,"med",42,161,0.260869565217391
"MS",2010,"any_combo","grooming","directed",1.06666666666667,0,4,7,"M","FG",NA,1975-07-02,1983-07-02,2010-10-29,34.9979466119097,0.828304528971514,"hi",NA,NA,NA
"MU",2010,"any_combo","grooming","directed",0.5,0,1,1,"F",NA,NA,1970-07-02,1990-02-02,2014-04-29,39.9972621492129,0.325560284460274,"med",0,76,0
"OT",2010,"any_combo","grooming","directed",0,0,0,2,"F","OU","ST",1998-02-13,1998-02-13,NA,12.3778234086242,0.194383016198142,"lo",0,337,0
"OU",2010,"any_combo","grooming","directed",4.58333333333333,0,5,5,"F",NA,NA,1979-12-14,1992-12-10,2017-07-21,30.5462012320329,0.981470470247945,"hi",0,418,0
"PB",2010,"any_combo","grooming","directed",35.6,0,10,8,"M","PU",NA,1995-01-24,1995-02-24,NA,15.4332648870637,0.264272166346575,"lo",NA,NA,NA
"PG",2010,"any_combo","grooming","directed",10.3666666666667,0,7,8,"M","PU",NA,1988-11-11,1988-12-24,2013-05-24,21.6344969199179,0.625560740508219,"med",NA,NA,NA
"QT",2010,"any_combo","grooming","directed",0.833333333333333,0,5,3,"F",NA,NA,1992-06-20,2005-06-17,NA,18.0287474332649,0.211021855053425,"lo",0,461,0
"RD",2010,"any_combo","grooming","directed",1,0,3,1,"F",NA,NA,1995-10-16,2008-10-12,2017-01-13,14.7077344284736,0.204393002028419,"lo",71,152,0.467105263157895
"ST",2010,"any_combo","grooming","directed",7,0,7,4,"M",NA,NA,1955-07-02,1983-07-02,2013-06-01,54.9979466119097,0.470200210821918,"med",NA,NA,NA
"TG",2010,"any_combo","grooming","directed",2.2,0,10,2,"F",NA,NA,1980-05-17,1993-05-14,NA,30.1218343600274,0.842509545064384,"hi",0,397,0
"TU",2010,"any_combo","grooming","directed",0,0,7,1,"M",NA,NA,1960-07-02,1983-07-02,2014-02-05,49.9958932238193,0.59687942170137,"med",NA,NA,NA
"UM",2010,"any_combo","grooming","directed",1.2,0,10,1,"F",NA,NA,1982-12-31,1995-12-28,NA,27.4989733059548,0.5976632953,"med",52,136,0.382352941176471
"WA",2010,"any_combo","grooming","directed",0,0,4,0,"F",NA,NA,1991-11-29,2004-11-25,NA,18.5872689938398,0.0583840816082192,"lo",14,115,0.121739130434783
"WL",2010,"any_combo","grooming","directed",0.2,0,8,1,"F",NA,NA,1992-10-27,2005-10-24,NA,17.6755646817248,0.741063730778082,"hi",3,456,0.00657894736842105
"YB",2010,"any_combo","grooming","directed",0,0,14,0,"M",NA,NA,1973-07-02,1983-07-02,NA,36.9965776865161,0.449632696439726,"med",NA,NA,NA
"AJ",2011,"any_combo","grooming","directed",0,0,0,10,"M","LP",NA,1974-07-02,1983-07-02,2014-07-23,36.9965776865161,0.830528375750685,"hi",NA,NA,NA
"AL",2011,"any_combo","grooming","directed",0,0,0,3,"F",NA,NA,1981-04-24,1994-04-21,NA,30.1848049281314,0.685827186216438,"hi",0,161,0
"BB",2011,"any_combo","grooming","directed",0.75,0,1,7,"M",NA,NA,1966-07-02,1983-07-02,NA,44.9965776865161,0.813111546109589,"hi",NA,NA,NA
"BL",2011,"any_combo","grooming","directed",0,0,0,1,"F",NA,NA,1960-07-02,1993-05-24,2016-06-04,50.9952087611225,0.610660343887671,"med",0,121,0
"ES",2011,"any_combo","grooming","directed",0,0,0,8,"M","EK","AJ",1994-07-02,1996-03-03,NA,16.9965776865161,0.61487279839452,"med",NA,NA,NA
"KK",2011,"any_combo","grooming","directed",3.78333333333333,0,3,7,"M","KL",NA,1985-07-15,1985-07-02,2013-05-24,25.9603011635866,1,"hi",NA,NA,NA
"LK",2011,"any_combo","grooming","directed",13.2,0,4,11,"M","LP",NA,1983-07-02,1983-07-02,NA,27.9972621492129,0.928571429,"hi",NA,NA,NA
"LN",2011,"any_combo","grooming","directed",0,0,0,3,"F",NA,"Tyner (Ngogo)",1995-08-17,2008-08-13,NA,15.8713210130048,0.156374502143426,"lo",84,152,0.552631578947368
"LR",2011,"any_combo","grooming","directed",14.1166666666667,0,4,9,"F","LP",NA,1989-05-15,1989-06-16,2013-05-25,22.1273100616016,0.923287671208219,"hi",0,214,0
"ML",2011,"any_combo","grooming","directed",0,0,1,2,"F",NA,NA,1996-01-18,2009-01-14,NA,15.4496919917864,0.423393045693151,"med",38,201,0.189054726368159
"MU",2011,"any_combo","grooming","directed",2.5,0,1,1,"F",NA,NA,1970-07-02,1990-02-02,2014-04-29,40.9965776865161,0.325974710490411,"lo",0,149,0
"OT",2011,"any_combo","grooming","directed",6,0,1,1,"F","OU","ST",1998-02-13,1998-02-13,NA,13.3771389459274,0.225079030750685,"lo",42,182,0.230769230769231
"OU",2011,"any_combo","grooming","directed",8.5,0,2,2,"F",NA,NA,1979-12-14,1992-12-10,2017-07-21,31.5455167693361,1,"hi",18,194,0.0927835051546392
"PB",2011,"any_combo","grooming","directed",13.5,0,5,4,"M","PU",NA,1995-01-24,1995-02-24,NA,16.4325804243669,0.285714286,"lo",NA,NA,NA
"PG",2011,"any_combo","grooming","directed",36.45,0,8,7,"M","PU",NA,1988-11-11,1988-12-24,2013-05-24,22.6338124572211,0.683365949019178,"hi",NA,NA,NA
"PO",2011,"any_combo","grooming","directed",0,0,0,0,"F",NA,NA,1998-03-04,2011-03-01,NA,13.3251197809719,0,"lo",4,39,0.102564102564103
"QT",2011,"any_combo","grooming","directed",0.333333333333333,0,1,2,"F",NA,NA,1992-06-20,2005-06-17,NA,19.0280629705681,0.398577450334247,"med",0,189,0
"RD",2011,"any_combo","grooming","directed",0,0,2,0,"F",NA,NA,1995-10-16,2008-10-12,2017-01-13,15.7070499657769,0.0939409906,"lo",19,87,0.218390804597701
"ST",2011,"any_combo","grooming","directed",18.25,0,8,4,"M",NA,NA,1955-07-02,1983-07-02,2013-06-01,55.9972621492129,0.497847358134247,"med",NA,NA,NA
"TG",2011,"any_combo","grooming","directed",0.366666666666667,0,5,3,"F",NA,NA,1980-05-17,1993-05-14,NA,31.1211498973306,0.846575342306849,"hi",8,173,0.046242774566474
"TJ",2011,"any_combo","grooming","directed",17.75,0,9,4,"M","TG","AJ",1995-08-13,1995-08-13,NA,15.8822724161533,0.357142857,"med",NA,NA,NA
"TU",2011,"any_combo","grooming","directed",1.33333333333333,0,8,2,"M",NA,NA,1960-07-02,1983-07-02,2014-02-05,50.9952087611225,0.596477494879452,"med",NA,NA,NA
"UM",2011,"any_combo","grooming","directed",4.16666666666667,0,8,1,"F",NA,NA,1982-12-31,1995-12-28,NA,28.498288843258,0.582946961312329,"med",0,88,0
"WA",2011,"any_combo","grooming","directed",0,0,5,0,"F",NA,NA,1991-11-29,2004-11-25,NA,19.5865845311431,0.0012644889369863,"lo",44,130,0.338461538461538
"WL",2011,"any_combo","grooming","directed",0,0,6,0,"F",NA,NA,1992-10-27,2005-10-24,NA,18.6748802190281,0.743888303271233,"hi",0,180,0
"YB",2011,"any_combo","grooming","directed",0,0,10,0,"M",NA,NA,1973-07-02,1983-07-02,NA,37.9958932238193,0.466144814293151,"med",NA,NA,NA
"AJ",2012,"any_combo","grooming","directed",0,0,0,13,"M","LP",NA,1974-07-02,1983-07-02,2014-07-23,37.9986310746064,0.884400208125683,"hi",NA,NA,NA
"AL",2012,"any_combo","grooming","directed",0,0,0,3,"F",NA,NA,1981-04-24,1994-04-21,NA,31.1868583162218,0.658725154625683,"med",0,120,0
"BB",2012,"any_combo","grooming","directed",0.166666666666667,0,1,10,"M",NA,NA,1966-07-02,1983-07-02,NA,45.9986310746064,0.787861046300547,"hi",NA,NA,NA
"BL",2012,"any_combo","grooming","directed",0,0,0,1,"F",NA,NA,1960-07-02,1993-05-24,2016-06-04,51.9972621492129,0.682744850461749,"hi",0,89,0
"ES",2012,"any_combo","grooming","directed",0,0,0,8,"M","EK","AJ",1994-07-02,1996-03-03,NA,17.9986310746064,0.717148061117486,"hi",NA,NA,NA
"KK",2012,"any_combo","grooming","directed",6.86666666666667,0,3,10,"M","KL",NA,1985-07-15,1985-07-02,2013-05-24,26.9623545516769,1,"hi",NA,NA,NA
"LK",2012,"any_combo","grooming","directed",18.9,0,5,11,"M","LP",NA,1983-07-02,1983-07-02,NA,28.9993155373032,0.903460838174863,"hi",NA,NA,NA
"LN",2012,"any_combo","grooming","directed",0.7,0,1,4,"F",NA,"Tyner (Ngogo)",1995-08-17,2008-08-13,NA,16.8733744010951,0.166636642071038,"lo",27,151,0.178807947019868
"LR",2012,"any_combo","grooming","directed",4.16666666666667,0,3,9,"F","LP",NA,1989-05-15,1989-06-16,2013-05-25,23.129363449692,0.854710862762295,"hi",0,188,0
"ML",2012,"any_combo","grooming","directed",5.95,0,2,5,"F",NA,NA,1996-01-18,2009-01-14,NA,16.4517453798768,0.414640005218579,"med",0,134,0
"MU",2012,"any_combo","grooming","directed",0.166666666666667,0,1,1,"F",NA,NA,1970-07-02,1990-02-02,2014-04-29,41.9986310746064,0.341470005404372,"med",0,49,0
"NP",2012,"any_combo","grooming","directed",3.73333333333333,0,4,5,"F","NL","LK",2000-02-09,2000-02-11,NA,12.3915126625599,0,"lo",0,71,0
